,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,title1,0,0,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
3999,(213) 250-9903,6584.464270169643,H4ew518bqV4ew61g-brTrQ,https://s3-media4.fl.yelpcdn.com/bphoto/K0QRdv02sbYVBvVF-srErA/o.jpg,False,Button Mash,+12132509903,$$,4.0,502,[],https://www.yelp.com/biz/button-mash-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,asianfusion,,,34.07402,-118.25153,1391 Sunset Blvd,,,Los Angeles,90026,US,CA,"['1391 Sunset Blvd', 'Los Angeles, CA 90026']"
4049,(213) 383-1984,1479.1125124744372,EHRDheGgmdQYfwEL7X04Pw,https://s3-media3.fl.yelpcdn.com/bphoto/1Qx0bNp-gbn92L0BdJs4oA/o.jpg,False,Plato,+12133831984,$$,4.0,335,[],https://www.yelp.com/biz/plato-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0575551,-118.3061617,3474 W 8th St,,,Los Angeles,90005,US,CA,"['3474 W 8th St', 'Los Angeles, CA 90005']"
4099,(213) 221-7244,6565.4818597553885,PnQdOlJG3ErVz4W-HH-0Dg,https://s3-media3.fl.yelpcdn.com/bphoto/mwtc8Ry4iLnj5qOffK_1Iw/o.jpg,False,Vespaio,+12132217244,$$,3.5,496,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/vespaio-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.0538862751801,-118.250720304946,225 S Grand Ave,,,Los Angeles,90012,US,CA,"['225 S Grand Ave', 'Los Angeles, CA 90012']"
4149,(213) 988-8308,6581.584906762609,iOuz4WzpUaG6MOajq4Hi2A,https://s3-media3.fl.yelpcdn.com/bphoto/U5r61pSuHrfPcIKq-MlV5g/o.jpg,False,Peking Tavern,+12139888308,$$,4.0,667,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/peking-tavern-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,gastropubs,,,34.0427621,-118.2536515,806 S Spring St,,,Los Angeles,90014,US,CA,"['806 S Spring St', 'Los Angeles, CA 90014']"
4199,(323) 663-1500,4819.451889111586,ayObtPXjSe0gALk8HVAxKg,https://s3-media4.fl.yelpcdn.com/bphoto/yDtwavn5s8Ka3bPgq858_Q/o.jpg,False,Bowery Bungalow,+13236631500,$$,4.5,374,[],https://www.yelp.com/biz/bowery-bungalow-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,lebanese,,,34.09108,-118.28308,4156 Santa Monica Blvd,,,Los Angeles,90029,US,CA,"['4156 Santa Monica Blvd', 'Los Angeles, CA 90029']"
4249,(213) 318-5635,4140.327359704405,tGusz6xqBBABc1awGP1aLA,https://s3-media2.fl.yelpcdn.com/bphoto/Z9mVupvolpVY8Uq4SOkvbg/o.jpg,False,Shabuya,+12133185635,$$,4.0,247,[],https://www.yelp.com/biz/shabuya-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,japanese,,,34.05131,-118.27825,1925 West Olympic Blvd,,,Los Angeles,90006,US,CA,"['1925 West Olympic Blvd', 'Los Angeles, CA 90006']"
4299,(310) 391-4222,12439.271074057908,FfuuxavSBU_umwIVr2r8bw,https://s3-media4.fl.yelpcdn.com/bphoto/Zlvudw5X0rwXu6j5ej6ykw/o.jpg,False,Hatchet Hall,+13103914222,$$$,4.0,531,[],https://www.yelp.com/biz/hatchet-hall-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,cocktailbars,,,33.9969603594416,-118.431560132016,12517 W Washington Blvd,,,Los Angeles,90066,US,CA,"['12517 W Washington Blvd', 'Los Angeles, CA 90066']"
4349,(310) 558-3168,8811.319807000318,ssAlyvM97hroBeVPVJPgwA,https://s3-media3.fl.yelpcdn.com/bphoto/2K-HTri_ZBa_YP1zEvAqMQ/o.jpg,False,Versailles Restaurant,+13105583168,$$,4.0,2039,['delivery'],https://www.yelp.com/biz/versailles-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,cuban,,,34.02114,-118.4036,10319 Venice Blvd,,,Los Angeles,90034,US,CA,"['10319 Venice Blvd', 'Los Angeles, CA 90034']"
4399,(323) 998-0427,1724.717068872388,1ZEUvoDlg7ixlwwlK2a3mQ,https://s3-media2.fl.yelpcdn.com/bphoto/59X2xxvD6aSXEgZKLfJrcQ/o.jpg,False,HaSunSaeng - MasterHA,+13239980427,$$,4.5,230,[],https://www.yelp.com/biz/hasunsaeng-masterha-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0497189,-118.3091849,1147 S Western Ave,,,Los Angeles,90006,US,CA,"['1147 S Western Ave', 'Los Angeles, CA 90006']"
4449,(213) 687-8808,7002.380309933611,xLN_-pgHhbaM8uazk_Uv7A,https://s3-media1.fl.yelpcdn.com/bphoto/LXsV6iEm29mqPHY1Ia4emA/o.jpg,False,Bäco Mercat,+12136878808,$$,4.0,2426,[],https://www.yelp.com/biz/b%C3%A4co-mercat-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mediterranean,,,34.0477539,-118.2473573,408 S Main St,,,Los Angeles,90013,US,CA,"['408 S Main St', 'Los Angeles, CA 90013']"
4499,(323) 461-3945,4338.18390013564,adrzBN4C3jpoCAzJX-xscw,https://s3-media3.fl.yelpcdn.com/bphoto/dDa-evyHmTWOVnRAi5IjFw/o.jpg,False,Pa Ord Noodle,+13234613945,$,4.0,1286,[],https://www.yelp.com/biz/pa-ord-noodle-los-angeles-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,thai,,,34.0985027788903,-118.306131251156,5301 W Sunset Blvd,,,Los Angeles,90027,US,CA,"['5301 W Sunset Blvd', 'Los Angeles, CA 90027']"
4549,(310) 818-4925,5372.230151445395,1nV2NBbRXiWYqjSNcSsYWA,https://s3-media4.fl.yelpcdn.com/bphoto/WctfS6PAylcN5P7MVcwGEw/o.jpg,False,Farmhouse,+13108184925,$$,4.0,258,"['pickup', 'delivery']",https://www.yelp.com/biz/farmhouse-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0734175,-118.3767893,8509 W 3rd St,,,Los Angeles,90048,US,CA,"['8509 W 3rd St', 'Los Angeles, CA 90048']"
4599,(818) 579-4000,12193.426452636983,MQCGRBup0TngpyftcLxQOg,https://s3-media2.fl.yelpcdn.com/bphoto/J9jr4lEA5A2SYN79ecPXlQ/o.jpg,False,Urban Skillet,+18185794000,$$,4.0,469,"['pickup', 'delivery']",https://www.yelp.com/biz/urban-skillet-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,halal,,,34.162558,-118.3730708,5060 Lankershim Blvd,,,Los Angeles,91601,US,CA,"['5060 Lankershim Blvd', 'Los Angeles, CA 91601']"
4649,(323) 931-4223,3254.9714863166355,drtTr9Mxv4mv_AjZ4gvq5A,https://s3-media2.fl.yelpcdn.com/bphoto/zIUyCAVVSB8zJvFI23uTFQ/o.jpg,False,Pink's Hot Dogs,+13239314223,$,3.5,6745,[],https://www.yelp.com/biz/pinks-hot-dogs-los-angeles-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,hotdog,,,34.08403,-118.34439,709 N La Brea Ave,,,Los Angeles,90038,US,CA,"['709 N La Brea Ave', 'Los Angeles, CA 90038']"
4699,(323) 380-6557,2476.754215223514,PYCWGTASwon7ExTSzK9a5w,https://s3-media2.fl.yelpcdn.com/bphoto/pnFtcplaL8EU1GKkadZDOw/o.jpg,False,Le Petit Marché,+13233806557,,5.0,16,[],https://www.yelp.com/biz/le-petit-march%C3%A9-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,french,,,34.0837537901616,-118.324046904169,5665 Melrose Ave,,,Los Angeles,90038,US,CA,"['5665 Melrose Ave', 'Los Angeles, CA 90038']"
4749,(323) 978-2170,6407.7867622157855,EWbbiUBkGzCYrEoOF05HzA,https://s3-media1.fl.yelpcdn.com/bphoto/GoSCEyzR7z5Xw1ll-N3ABw/o.jpg,False,Gracias Madre,+13239782170,$$,4.0,3443,"['pickup', 'delivery']",https://www.yelp.com/biz/gracias-madre-west-hollywood?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.0807951106153,-118.386972025037,8905 Melrose Ave,,,West Hollywood,90069,US,CA,"['8905 Melrose Ave', 'West Hollywood, CA 90069']"
4799,(213) 915-0257,1206.4348071176648,sYn3SNQP-j2t2XSwjlCbRg,https://s3-media2.fl.yelpcdn.com/bphoto/qoVy9kU9SLr8dsJNuIweWA/o.jpg,False,Monty's Good Burger,+12139150257,$$,4.5,380,"['delivery', 'pickup']",https://www.yelp.com/biz/montys-good-burger-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,burgers,,,34.06469,-118.30876,516 S Western Ave,,,Los Angeles,90020,US,CA,"['516 S Western Ave', 'Los Angeles, CA 90020']"
4899,(213) 282-9070,5940.187500858597,eUkd8atkJe4fkKGcD5QZ1A,https://s3-media3.fl.yelpcdn.com/bphoto/oqRFM3hsCUTFQqz-w_DgYg/o.jpg,False,HATCH Yakitori + Bar,+12132829070,$$,4.5,152,[],https://www.yelp.com/biz/hatch-yakitori-bar-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,japanese,,,34.0479801,-118.2579244,700 W 7th St,Ste G600,,Los Angeles,90017,US,CA,"['700 W 7th St', 'Ste G600', 'Los Angeles, CA 90017']"
4949,(213) 418-9588,6706.264748371721,CcqraT0cuGKYEcZ1ri_kxg,https://s3-media2.fl.yelpcdn.com/bphoto/YlULx0F4m7bTuiu7O2JvMg/o.jpg,False,BROKEN MOUTH | Lee's Homestyle,+12134189588,$,5.0,317,['pickup'],https://www.yelp.com/biz/broken-mouth-lees-homestyle-los-angeles-5?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,asianfusion,,,34.0404035,-118.2535117,231 E 9th St,,,Los Angeles,90015,US,CA,"['231 E 9th St', 'Los Angeles, CA 90015']"
4999,(310) 888-8782,7178.57460739927,oZn4oaOKOI-HcUGecfG4Vw,https://s3-media2.fl.yelpcdn.com/bphoto/-zlW4kdNxHuyD8Rv8VQTMg/o.jpg,False,Mastro's Penthouse,+13108888782,$$$$,4.5,4452,[],https://www.yelp.com/biz/mastros-penthouse-beverly-hills-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,steak,,,34.06893,-118.39873,246 N Canon Dr,,,Beverly Hills,90210,US,CA,"['246 N Canon Dr', 'Beverly Hills, CA 90210']"
5049,(213) 483-8050,4148.148957509995,qCJ2LFfNbXYBIcjXNva1cA,https://s3-media1.fl.yelpcdn.com/bphoto/V4um3gwHZO00FXa2aUgZMw/o.jpg,False,Langer's,+12134838050,$$,4.5,3348,['delivery'],https://www.yelp.com/biz/langers-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,delis,,,34.05609,-118.27658,704 S Alvarado St,,,Los Angeles,90057,US,CA,"['704 S Alvarado St', 'Los Angeles, CA 90057']"
5099,(213) 741-1075,6307.991351037926,vC_6J_nGyf4J8xt-Vu6Shw,https://s3-media2.fl.yelpcdn.com/bphoto/3ch4AcGy7sl_aybqhgRFOA/o.jpg,False,Chichen Itza Restaurant,+12137411075,$$,4.5,1081,"['delivery', 'pickup']",https://www.yelp.com/biz/chichen-itza-restaurant-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.01744,-118.2783,3655 S Grand Ave,Ste C6,,Los Angeles,90007,US,CA,"['3655 S Grand Ave', 'Ste C6', 'Los Angeles, CA 90007']"
5149,(310) 652-7673,5120.633895494335,fqcag0RhI-0j1tiGWjq7rg,https://s3-media2.fl.yelpcdn.com/bphoto/DWTjtIoJE2PorBIk6Dz6TQ/o.jpg,False,The Stinking Rose,+13106527673,$$,4.0,3888,['delivery'],https://www.yelp.com/biz/the-stinking-rose-beverly-hills-4?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.06642,-118.37659,55 N La Cienega Blvd,,,Beverly Hills,90211,US,CA,"['55 N La Cienega Blvd', 'Beverly Hills, CA 90211']"
5199,(310) 384-8901,2933.5939701449406,w5EOeYOoxmbYWJ1sUVD94w,https://s3-media2.fl.yelpcdn.com/bphoto/MkTkkNsVfnxuscjPe1_aeA/o.jpg,False,Comfort Kitchen,+13103848901,$$,5.0,31,[],https://www.yelp.com/biz/comfort-kitchen-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,comfortfood,,,34.06143,-118.35405,5700 Wilshire Blvd,,,Los Angeles,90036,US,CA,"['5700 Wilshire Blvd', 'Los Angeles, CA 90036']"
5249,(213) 385-7789,1571.8216653852971,LLj451UZrvt3SkZVrEZ4ew,https://s3-media3.fl.yelpcdn.com/bphoto/ylhgJiSs93JphqF6Mw14Rw/o.jpg,False,Myung Dong Kyoja,+12133857789,$$,4.0,1107,[],https://www.yelp.com/biz/myung-dong-kyoja-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0615549821861,-118.304317495701,3630 Wilshire Blvd,,,Los Angeles,90010,US,CA,"['3630 Wilshire Blvd', 'Los Angeles, CA 90010']"
5299,(323) 231-2141,9693.709489634528,QWtzUp4zLqzjA_jxLbvDvA,https://s3-media2.fl.yelpcdn.com/bphoto/iadhZ0PHvUskaACG6CbWIw/o.jpg,False,Granny's Kitchen,+13232312141,$,4.0,273,"['pickup', 'delivery']",https://www.yelp.com/biz/grannys-kitchen-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,soulfood,,,33.9930975470943,-118.256304330019,5440 S Central Ave,,,Los Angeles,90011,US,CA,"['5440 S Central Ave', 'Los Angeles, CA 90011']"
5349,(213) 629-1765,6483.251392505484,ta7GyGyMGnn_LeJkUeLqdQ,https://s3-media3.fl.yelpcdn.com/bphoto/LJDHg-tYcG3JaYewf3PUkg/o.jpg,False,Wood Spoon,+12136291765,$$,4.0,1341,[],https://www.yelp.com/biz/wood-spoon-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,brazilian,,,34.0419174907936,-118.255135191069,107 W 9th St,,,Los Angeles,90015,US,CA,"['107 W 9th St', 'Los Angeles, CA 90015']"
5399,(323) 944-0013,3715.963676136108,1k6hSTQO9E4iSzwyx8yTUw,https://s3-media1.fl.yelpcdn.com/bphoto/kOIx565phY12oB9KAllKbw/o.jpg,False,Ta-eem Grill,+13239440013,$$,4.5,996,"['delivery', 'pickup']",https://www.yelp.com/biz/ta-eem-grill-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mediterranean,,,34.0834879,-118.3518564,7422 Melrose Ave,,,Los Angeles,90046,US,CA,"['7422 Melrose Ave', 'Los Angeles, CA 90046']"
5499,(323) 284-8726,5120.055671831578,ZMYlZNqq1eWG70OGvuXD4A,https://s3-media4.fl.yelpcdn.com/bphoto/KfO_lCVvF_AAFz7G2boBEw/o.jpg,False,We Have Noodles,+13232848726,$$,4.5,157,"['pickup', 'delivery']",https://www.yelp.com/biz/we-have-noodles-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,noodles,,,34.09172,-118.2792,3827 Sunset Blvd,Ste C,,Los Angeles,90026,US,CA,"['3827 Sunset Blvd', 'Ste C', 'Los Angeles, CA 90026']"
5549,(213) 443-6163,7536.362290429295,u9sTaFMUwRTsRBozTzNZog,https://s3-media3.fl.yelpcdn.com/bphoto/MRsTEXU-aVO7SzrDP9agIQ/o.jpg,False,LASA,+12134436163,$$,4.0,360,[],https://www.yelp.com/biz/lasa-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,filipino,,,34.0614959670209,-118.239568490012,727 N Broadway,,,Los Angeles,90012,US,CA,"['727 N Broadway', 'Los Angeles, CA 90012']"
5599,(323) 380-8680,7530.12424162862,3PYUJTfqcebeIOOqOLbMGQ,https://s3-media3.fl.yelpcdn.com/bphoto/Sh0Mv-flkrz8SVYnVjDnTQ/o.jpg,False,Chego!,+13233808680,$,4.0,1671,['delivery'],https://www.yelp.com/biz/chego-los-angeles-5?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,asianfusion,,,34.0614021455757,-118.239636488423,727 N Broadway,Unit 117,,Los Angeles,90012,US,CA,"['727 N Broadway', 'Unit 117', 'Los Angeles, CA 90012']"
5649,(213) 249-9678,1624.554614738064,INEbr7OmgiqlMWq5Cta8WA,https://s3-media3.fl.yelpcdn.com/bphoto/UEi0GRWnqcxA7ZAKAWJ7oA/o.jpg,False,Ahgassi Gopchang,+12132499678,$$,4.0,919,[],https://www.yelp.com/biz/ahgassi-gopchang-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0634067908259,-118.30388175744,3744 W 6th St,,,Los Angeles,90005,US,CA,"['3744 W 6th St', 'Los Angeles, CA 90005']"
5699,(323) 667-2653,5145.262348578766,wvK6B4td9lh3PBPiNqzhlA,https://s3-media1.fl.yelpcdn.com/bphoto/EchPJy_8k4nRHkkOY863Qw/o.jpg,False,Seasalt,+13236672653,,5.0,5,[],https://www.yelp.com/biz/seasalt-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,seafood,,,34.10164,-118.29299,4732 Hollywood Blvd,,,Los Angeles,90027,US,CA,"['4732 Hollywood Blvd', 'Los Angeles, CA 90027']"
5749,(213) 344-9555,1570.1273374151149,YJxXNldDQ7L8cKzTdjT72Q,https://s3-media2.fl.yelpcdn.com/bphoto/j_iIsmWpzfuUohzpvR4JPQ/o.jpg,False,Angry Chicken,+12133449555,$,4.5,101,"['pickup', 'delivery']",https://www.yelp.com/biz/angry-chicken-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,chicken_wings,,,34.0478772882268,-118.325449256493,1275 S Bronson Ave,,,Los Angeles,90019,US,CA,"['1275 S Bronson Ave', 'Los Angeles, CA 90019']"
5799,(323) 655-0891,4583.534190722252,h9PSJ18gQ4kos8A0XAGlng,https://s3-media3.fl.yelpcdn.com/bphoto/L021iFPAGiFWSN-z4lm6UA/o.jpg,False,Carlitos Gardel Argentine Steakhouse,+13236550891,$$$,4.5,872,[],https://www.yelp.com/biz/carlitos-gardel-argentine-steakhouse-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,argentine,,,34.0839249,-118.3630799,7963 Melrose Ave,,,Los Angeles,90046,US,CA,"['7963 Melrose Ave', 'Los Angeles, CA 90046']"
5849,(213) 741-0612,6945.834147426355,-9NXuo0g_NwOPfnKX3Vr_g,https://s3-media3.fl.yelpcdn.com/bphoto/hqjuFljQ5suEw9Fs3Tmehg/o.jpg,False,DAMA,+12137410612,$$$,4.5,117,[],https://www.yelp.com/biz/dama-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,latin,,,34.0356174,-118.2530302,612 E 11th St,,,Los Angeles,90015,US,CA,"['612 E 11th St', 'Los Angeles, CA 90015']"
5899,(323) 660-8100,5025.532320338132,jaLRtJ7YGYcCszfiBFxoHQ,https://s3-media3.fl.yelpcdn.com/bphoto/tTyJx3yb3dAOXkK4V-e8HQ/o.jpg,False,Silverlake Ramen,+13236608100,$$,4.0,2712,['pickup'],https://www.yelp.com/biz/silverlake-ramen-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,ramen,,,34.0835268538041,-118.273676509195,2927 W Sunset Blvd,,,Los Angeles,90026,US,CA,"['2927 W Sunset Blvd', 'Los Angeles, CA 90026']"
5949,(323) 737-9292,1630.5739669188526,CKvSkiZU3SQ_TYacHhnkFQ,https://s3-media1.fl.yelpcdn.com/bphoto/JCUQqozwGeELKAp2l-lN0A/o.jpg,False,Ssam Korean BBQ,+13237379292,$$,4.5,701,[],https://www.yelp.com/biz/ssam-korean-bbq-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,bbq,,,34.0513648986816,-118.308692932129,1040 S Western Ave,,,Los Angeles,90006,US,CA,"['1040 S Western Ave', 'Los Angeles, CA 90006']"
5999,(323) 301-4001,4073.171797860983,FW7LQTjlwi2e0e3gkiF_Gw,https://s3-media2.fl.yelpcdn.com/bphoto/cB7f6tZOy9MTpBZMKyGBCg/o.jpg,False,Stella Barra Pizzeria,+13233014001,$$,4.0,1049,"['pickup', 'delivery']",https://www.yelp.com/biz/stella-barra-pizzeria-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,pizza,,,34.097718,-118.328681,6372 W Sunset Blvd,,,Los Angeles,90028,US,CA,"['6372 W Sunset Blvd', 'Los Angeles, CA 90028']"
6049,(213) 388-5379,1340.319953142614,YVbO3FENQQzcDwxtlrR1Iw,https://s3-media1.fl.yelpcdn.com/bphoto/SVyYb3D4sImW0-Y2rnrUVA/o.jpg,False,Mister Bossam,+12133885379,$$,4.0,519,"['pickup', 'delivery']",https://www.yelp.com/biz/mister-bossam-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.067756012401,-118.308878212251,338 S Western Ave,,,Los Angeles,90020,US,CA,"['338 S Western Ave', 'Los Angeles, CA 90020']"
6099,(323) 591-0094,4113.4158464605325,HVVhxc2uqMhNDPVK2SB5cg,https://s3-media1.fl.yelpcdn.com/bphoto/l8PiUwh98EDMWTD4H-kVsg/o.jpg,False,Plan Check Fairfax,+13235910094,$$,4.0,935,"['pickup', 'delivery']",https://www.yelp.com/biz/plan-check-fairfax-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,bars,,,34.07764,-118.36177,351 N Fairfax Ave,,,Los Angeles,90036,US,CA,"['351 N Fairfax Ave', 'Los Angeles, CA 90036']"
6149,(323) 936-0533,2224.3276207090194,zpCjv61s-5b-WJSd8opFvA,https://s3-media2.fl.yelpcdn.com/bphoto/tse8Y2ZNJz5oOQjuB_wt3A/o.jpg,False,Candela,+13239360533,$$,4.0,578,"['restaurant_reservation', 'pickup']",https://www.yelp.com/biz/candela-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.0596284,-118.3451919,831 S La Brea Ave,,,Los Angeles,90036,US,CA,"['831 S La Brea Ave', 'Los Angeles, CA 90036']"
6199,(213) 687-8002,6923.569136544229,SGr-W_g4ecqkkEweCc1RVg,https://s3-media2.fl.yelpcdn.com/bphoto/fvepJ5Gh7cIcvRJWCE777Q/o.jpg,False,BAR Ama,+12136878002,$$,4.0,1085,[],https://www.yelp.com/biz/bar-ama-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,tex-mex,,,34.0483374,-118.2477806,118 W 4th St,,,Los Angeles,90013,US,CA,"['118 W 4th St', 'Los Angeles, CA 90013']"
